0,0.0,0.0,0.0,0.0,4096.0
1,-220.54565,-17.097532,-4.2087865,54.290268,1.5247066
2,-43.188786,-281.23636,-56.623398,8.695518,1.7701894
3,-115.60201,122.229805,40.312412,38.12651,1.8317485
4,154.3206,239.2982,48.156357,-31.055468,1.755774
5,-4.6323414,211.65833,54.34369,1.1893626,1.3580523
6,197.9736,166.18124,35.82536,-42.67916,1.4329338
7,277.72693,-6.5920825,-1.3487247,-56.82228,1.1084266
8,243.74194,21.62226,4.8691278,-54.888374,1.0156915
9,156.88884,256.2074,49.852814,-30.527416,1.7798262
10,279.03854,-36.4325,-7.3892426,-56.594624,1.2566144
11,-2.361183,-34.710976,-108.38028,7.3724713,1.4493389
12,72.81476,240.7624,53.019012,-16.034758,1.6031618
13,-99.35001,77.422874,36.947453,47.41144,1.5175325
14,75.36369,-16.504763,-15.785457,-72.079216,1.539443
15,-151.32964,-129.0625,-35.301956,41.392593,1.3374581
16,-126.20478,-114.38199,-37.17831,41.02115,1.5662527
17,49.703156,-21.784199,-35.029346,-79.92348,1.1039636
18,-281.16467,-88.81911,-17.480265,55.335316,1.5048048
19,-1.8369964,-37.21546,-104.8694,5.17647,1.8969085
20,-202.58415,232.35458,44.53563,38.829502,1.5800323
21,-28.704933,-30.813707,-72.31151,67.362785,1.0461082
22,-105.865105,154.52122,45.072765,30.880114,1.620306
23,-256.09845,94.93779,19.654255,53.018127,1.8306813
24,263.84885,-48.875793,-10.246978,-55.316814,1.1874263
25,130.96402,-171.76254,-43.24954,-32.976536,1.0729449
26,-18.209991,-69.89457,-73.63183,19.18368,1.6666334
27,-7.7290635,135.60347,58.517925,3.3353775,1.4370558
28,99.270905,-63.79242,-33.272854,-51.777725,1.5137222
29,-126.02925,52.674774,22.562563,53.983006,1.7285705
30,52.113647,-23.26807,-34.716393,-77.75453,1.9971259
31,-60.94146,21.080753,26.247828,75.87874,1.7472576
32,168.34499,154.58733,36.927628,-40.214043,1.1647855
33,-281.81564,82.98042,16.368464,55.590088,1.658931
34,-93.86082,-297.0782,-56.601063,17.88291,1.4429157
35,-70.8047,6.152584,6.6371603,76.38127,1.8245595
36,-109.65324,-254.70798,-52.176632,22.462337,1.1479615
37,194.33601,142.49973,32.50249,-44.325733,1.9645377
38,99.40814,128.74664,44.2133,-34.13807,1.8301797
39,162.02283,-36.287018,-12.156976,-54.281326,1.0414414
40,13.8020115,-48.051758,-87.29834,-25.074894,1.1743512
41,-23.85811,89.244156,65.72241,17.56992,1.9394538
42,-226.81694,30.965837,7.3864193,54.103653,1.7270885
43,-73.635994,241.81915,53.042755,16.151972,1.8364797
44,28.629692,-70.40978,-68.827,-27.98611,1.1204698
45,-195.16336,-154.45352,-34.302345,43.343533,1.4793192
46,-40.047447,108.2751,58.20523,21.528227,1.2668831
47,25.854206,-164.67502,-54.91077,-8.621067,1.4105649
48,-18.14073,-96.67436,-65.07883,12.211898,1.6768694
49,227.56389,-116.28772,-25.290237,-49.490566,1.8684437
50,34.73146,-287.58716,-57.23367,-6.9120226,1.1855478
51,232.93977,204.14256,39.022816,-44.527542,1.9015079
52,177.74431,103.32253,27.314978,-46.98958,1.893686
53,-180.7219,177.20058,38.82997,39.6016,1.6076168
54,-150.76245,-232.01749,-47.600685,30.93041,1.3499615
55,74.74027,70.11797,44.52939,-47.464844,1.3600781
56,88.59283,232.66516,51.65974,-19.670681,1.9726629
57,-180.2463,157.92227,36.190834,41.3068,1.3392026
58,133.50018,-65.0645,-25.014254,-51.324566,1.364342
59,258.6,5.2267976,1.1262033,-55.71981,1.9064134
60,11.450603,-56.596268,-82.99063,-16.790731,1.9482934
61,36.698353,184.10625,53.570507,-10.678343,1.7926193
62,75.28979,-15.013827,-14.46295,-72.527306,1.4551934
63,195.152,48.38654,13.086678,-52.781025,1.5753093
64,-11.805879,-52.287457,-85.63188,19.334648,1.9654936
65,10.220048,37.8351,98.85947,-26.704002,1.399153
66,28.540981,-19.75485,-61.895653,-89.42425,1.9206955
67,9.07987,76.69004,73.242386,-8.671678,1.8482603
68,-61.35406,-97.36703,-52.566906,33.12408,1.4876789
69,250.55022,76.35456,16.295868,-53.473335,1.8072921
70,32.79435,-125.49213,-57.570755,-15.044732,1.4592566
71,165.28535,-179.41902,-40.50657,-37.31568,1.7398105
72,-95.00566,117.63976,44.208553,35.70275,1.669213
73,80.59726,262.0458,54.10616,-16.641396,1.824827
74,29.73658,41.17986,73.06672,-52.762554,1.6803873
75,103.5892,-103.032524,-40.444443,-40.66296,1.5606337
76,-188.80086,98.33717,25.112753,48.214825,1.1836904
77,-97.9397,-188.14798,-48.21712,25.099237,1.2876747
78,221.09209,-201.14928,-39.259495,-43.15185,1.8626243
79,-120.82711,-146.75188,-42.121937,34.680794,1.359094
80,-106.67562,155.57576,45.03041,30.876577,1.320092
81,-32.07844,212.41388,53.767075,8.119826,1.3329483
82,-120.87113,33.142868,15.922561,58.069138,1.418288
83,155.17953,206.01831,44.486423,-33.508587,1.270437
84,31.33097,-28.457407,-66.28021,-72.97304,1.1200359
85,19.064611,266.99258,56.076706,-4.004159,1.4697597
86,265.28003,-187.65036,-34.952393,-49.411957,1.7106173
87,70.63925,215.22488,51.83103,-17.011532,1.0362618
88,90.3045,94.286835,42.879177,-41.068115,1.6305588
89,1.7653819,-265.38748,-56.089096,-0.37310982,1.4895843
90,-73.79131,4.26803,4.3463984,75.14625,1.5494077
91,277.5302,5.6778316,1.1622927,-56.812416,1.2388927
92,-35.766632,64.83789,65.85318,36.326702,1.0593898
93,-131.25078,-178.60359,-43.88465,32.2496,1.5420287
94,-3.0624933,72.50238,75.855125,3.204113,1.3676388
95,-32.780117,133.1101,56.747097,13.974718,1.0024772
96,66.17797,-94.56395,-50.848873,-35.58518,1.2366896
97,37.05422,-34.056843,-61.264,-66.6559,1.8842334
98,-95.711395,258.91364,53.206272,19.668514,1.3015854
99,-9.848203,76.820335,73.057625,9.365832,1.2061965
100,-217.2686,211.78261,40.967857,42.029087,1.4737532
101,-54.605473,-317.68954,-59.42099,10.213465,1.7649857
102,76.56703,-48.314293,-36.62655,-58.04465,1.0052756
103,-307.89026,-23.906286,-4.577494,58.95378,1.5304227
104,-38.378155,-43.44985,-63.339806,55.94645,1.7521352
105,-99.89719,109.612335,42.215412,38.473778,1.3593451
106,37.980865,165.84874,53.9754,-12.360856,1.4185011
107,159.38564,-36.18251,-12.353644,-54.418373,1.7938496
108,-168.06282,-196.47643,-42.3471,36.223038,1.4348384
109,-44.006943,-32.2623,-51.45662,70.18869,1.4670283
110,202.74733,31.653158,8.384124,-53.70266,1.0643703
111,205.08865,96.89719,23.306358,-49.329292,1.1528295
112,-140.81134,-274.19302,-52.5579,26.991018,1.0452784
113,178.727,85.50045,23.48115,-49.084137,1.0281523
114,163.36336,256.4365,49.5444,-31.562355,1.0129716
115,-12.771163,-52.368385,-85.05681,20.74294,1.42201
116,26.669197,60.844994,72.499725,-31.777624,1.4622254
117,-43.577847,40.708206,56.907154,60.91871,1.2027628
118,-178.6268,-54.2033,-15.870222,52.30026,1.9443271
119,-104.56438,98.27623,39.47867,42.00468,1.3708663
120,-13.75027,49.852215,86.12262,23.754396,1.4042635
121,-19.445473,54.715176,79.567055,28.277695,1.4748278
122,28.62664,151.09465,55.594116,-10.532951,1.8555342
123,99.20532,252.71867,52.54116,-20.62516,1.6712756
124,-90.91555,-109.70923,-44.47683,36.85775,1.771766
125,32.000362,-41.886044,-70.3324,-53.732983,1.7553711
126,4.975702,234.69576,54.749302,-1.1607207,1.7598329
127,-2.6270566,245.363,55.127388,0.5902388,1.7686146
128,-172.68474,-215.39412,-44.259533,35.483543,1.1461402
129,-215.03293,96.50746,22.434193,49.986706,1.9108598
130,201.43303,-130.44582,-29.858086,-46.10654,1.1421127
131,-19.766531,57.162743,78.25049,27.058546,1.3591335
132,114.3819,104.93607,38.164272,-41.59963,1.0551836
133,-97.96741,-210.84138,-49.603844,23.048416,1.2788968
134,4.641921,231.11508,54.650475,-1.0976489,1.1858354
135,163.08656,81.160904,24.41764,-49.06536,1.1500553
136,-38.631325,-130.14163,-56.19869,16.682055,1.9617193
137,78.56003,-88.97374,-46.035656,-40.647522,1.1601764
138,-33.565662,-225.70589,-53.994545,8.029754,1.6370958
139,-31.323864,34.649616,69.662025,62.975693,1.9108772
140,318.42776,-14.954032,-2.8135753,-59.911636,1.9540508
141,-64.810616,128.30614,51.427963,25.977541,1.7093289
142,90.7562,-279.75723,-55.14532,-17.889727,1.1860368
143,-248.50201,-95.597565,-20.15629,52.395462,1.4839365
144,-194.46536,97.99676,24.483759,48.585724,1.8668368
145,96.76582,-85.27502,-39.41666,-44.728058,1.1629276
146,37.47735,-89.11472,-61.488754,-25.859198,1.0344492
147,111.66076,-29.623718,-15.9095955,-59.968082,1.8831178
148,-129.27989,-129.81221,-38.806164,38.647034,1.7672926
149,-39.31288,-24.637367,-50.034317,79.83779,1.6251142
150,44.81121,-25.864485,-44.64883,-77.35581,1.7883253
151,295.1317,-43.87829,-8.573131,-57.664112,1.0795888
152,86.07966,-233.81288,-51.88202,-19.100687,1.0535741
153,35.085022,85.28666,62.961567,-25.900978,1.2239705
154,-239.59648,-170.06075,-33.54308,47.25843,1.4195216
155,36.588734,86.99281,62.128952,-26.131119,1.7450805
156,11.406971,-124.82851,-59.96004,-5.4792166,1.6511029
157,-154.26878,-216.83823,-45.736908,32.53936,1.0082403
158,-316.14923,61.199593,11.452993,59.164692,1.0324771
159,-210.8211,79.319,19.200424,51.032604,1.523196
160,-200.77538,-209.24329,-41.613625,39.929554,1.2015853
161,-55.645687,29.043402,37.63324,72.10338,1.4869828
162,161.52242,91.6492,26.986782,-47.561466,1.8479931
163,164.20197,97.465744,27.83939,-46.90143,1.2387033
164,-70.8191,282.45148,56.025303,14.047233,1.633625
