0,0.0,0.0,0.0,0.0,8192.0
1,-220.54565,-17.097532,-5.952123,76.77803,1.5247066
2,-43.188786,-281.23636,-80.077576,12.297319,1.7701894
3,-115.60201,122.229805,57.01036,53.91903,1.8317485
4,154.3206,239.2982,68.10337,-43.919064,1.755774
5,-4.6323414,211.65833,76.853584,1.6820128,1.3580523
6,197.9736,166.18124,50.66471,-60.35745,1.4329338
7,277.72693,-6.5920825,-1.9073849,-80.35884,1.1084266
8,243.74194,21.62226,6.8859863,-77.62388,1.0156915
9,156.88884,256.2074,70.502525,-43.172287,1.7798262
10,279.03854,-36.4325,-10.449967,-80.03688,1.2566144
11,-2.361183,-34.710976,-153.27286,10.4262495,1.4493389
12,72.81476,240.7624,74.98021,-22.67657,1.6031618
13,-99.35001,77.422874,52.25159,67.049904,1.5175325
14,75.36369,-16.504763,-22.324007,-101.93541,1.539443
15,-151.32964,-129.0625,-49.924503,58.537968,1.3374581
16,-126.20478,-114.38199,-52.57807,58.012665,1.5662527
17,49.703156,-21.784199,-49.53898,-113.02887,1.1039636
18,-281.16467,-88.81911,-24.720829,78.25595,1.5048048
19,-1.8369964,-37.21546,-148.30772,7.320634,1.8969085
20,-202.58415,232.35458,62.98289,54.91321,1.5800323
21,-28.704933,-30.813707,-102.26391,95.26536,1.0461082
22,-105.865105,154.52122,63.742516,43.671074,1.620306
23,-256.09845,94.93779,27.795313,74.97895,1.8306813
24,263.84885,-48.875793,-14.491414,-78.22979,1.1874263
25,130.96402,-171.76254,-61.164085,-46.635864,1.0729449
26,-18.209991,-69.89457,-104.13113,27.129818,1.6666334
27,-7.7290635,135.60347,82.75684,4.716936,1.4370558
28,99.270905,-63.79242,-47.05492,-73.22476,1.5137222
29,-126.02925,52.674774,31.908283,76.3435,1.7285705
30,52.113647,-23.26807,-49.096394,-109.96151,1.9971259
31,-60.94146,21.080753,37.120033,107.30874,1.7472576
32,168.34499,154.58733,52.223553,-56.871243,1.1647855
33,-281.81564,82.98042,23.148504,78.61626,1.658931
34,-93.86082,-297.0782,-80.04599,25.290253,1.4429157
35,-70.8047,6.152584,9.386362,108.01943,1.8245595
36,-109.65324,-254.70798,-73.7889,31.766542,1.1479615
37,194.33601,142.49973,45.965466,-62.686054,1.9645377
38,99.40814,128.74664,62.527046,-48.278522,1.8301797
39,162.02283,-36.287018,-17.19256,-76.76539,1.0414414
40,13.8020115,-48.051758,-123.4585,-35.461258,1.1743512
41,-23.85811,89.244156,92.945526,24.847618,1.9394538
42,-226.81694,30.965837,10.445974,76.51412,1.7270885
43,-73.635994,241.81915,75.01378,22.842337,1.8364797
44,28.629692,-70.40978,-97.33608,-39.578335,1.1204698
45,-195.16336,-154.45352,-48.51084,61.29701,1.4793192
46,-40.047447,108.2751,82.31463,30.44551,1.2668831
47,25.854206,-164.67502,-77.655556,-12.19203,1.4105649
48,-18.14073,-96.67436,-92.03536,17.270231,1.6768694
49,227.56389,-116.28772,-35.765797,-69.99023,1.8684437
